 1   1   1    0.24805E-07
 1   1   2    0.24805E-07
 1   1   3    0.24805E-07
 1   1   4    0.24805E-07
 1   1   5    0.24805E-07
 1   1   6    0.24805E-07
 1   1   7    0.24805E-07
 1   1   8    0.24805E-07
 1   1   9    0.24805E-07
 1   1  10    0.24805E-07
 1   1  11    0.24805E-07
 1   1  12    0.24805E-07
 1   1  13    0.24805E-07
 1   1  14    0.24806E-07
 1   1  15    0.24806E-07
 1   1  16    0.24809E-07
 1   1  17    0.24819E-07
 1   1  18    0.24838E-07
 1   1  19    0.24882E-07
 1   1  20    0.24963E-07
 1   1  21    0.25186E-07
 1   1  22    0.26048E-07
 1   1  23    0.25728E-07
 1   1  24    0.22746E-07
 1   1  25    0.15758E-07
 1   1  26    0.30432E-08
 1   1  27    0.54079E-11
 1   1  28    0.27680E-12
 1   1  29    0.60318E-13
 1   1  30    0.41366E-14
 1   1  31    0.30027E-14
 1   1  32    0.29653E-14
 1   1  33    0.29784E-14
 1   1  34    0.29651E-14
 1   1  35    0.30296E-14
 1   1  36    0.29313E-14
 1   1  37    0.30379E-14
 1   1  38    0.30483E-14
 1   1  39    0.29790E-14
 1   1  40    0.30137E-14
 1   1  41    0.29782E-14
 1   1  42    0.00000E+00
