 1   1   1    0.38299E-06
 1   1   2    0.38299E-06
 1   1   3    0.38299E-06
 1   1   4    0.38299E-06
 1   1   5    0.38299E-06
 1   1   6    0.38299E-06
 1   1   7    0.38299E-06
 1   1   8    0.38299E-06
 1   1   9    0.38298E-06
 1   1  10    0.38298E-06
 1   1  11    0.38298E-06
 1   1  12    0.38298E-06
 1   1  13    0.38298E-06
 1   1  14    0.38299E-06
 1   1  15    0.38299E-06
 1   1  16    0.38299E-06
 1   1  17    0.38299E-06
 1   1  18    0.38300E-06
 1   1  19    0.38302E-06
 1   1  20    0.38308E-06
 1   1  21    0.38309E-06
 1   1  22    0.37982E-06
 1   1  23    0.35808E-06
 1   1  24    0.29943E-06
 1   1  25    0.17070E-06
 1   1  26    0.27005E-07
 1   1  27    0.47478E-10
 1   1  28    0.33155E-11
 1   1  29    0.67960E-12
 1   1  30    0.69765E-13
 1   1  31    0.66328E-13
 1   1  32    0.65316E-13
 1   1  33    0.65680E-13
 1   1  34    0.65424E-13
 1   1  35    0.66072E-13
 1   1  36    0.65138E-13
 1   1  37    0.66293E-13
 1   1  38    0.66663E-13
 1   1  39    0.65956E-13
 1   1  40    0.66265E-13
 1   1  41    0.65805E-13
 1   1  42    0.00000E+00
