 1   1   1    0.57032E-09
 1   1   2    0.57032E-09
 1   1   3    0.57032E-09
 1   1   4    0.57032E-09
 1   1   5    0.57032E-09
 1   1   6    0.57032E-09
 1   1   7    0.57032E-09
 1   1   8    0.57032E-09
 1   1   9    0.57032E-09
 1   1  10    0.57032E-09
 1   1  11    0.57032E-09
 1   1  12    0.57031E-09
 1   1  13    0.57029E-09
 1   1  14    0.57021E-09
 1   1  15    0.57005E-09
 1   1  16    0.56929E-09
 1   1  17    0.56712E-09
 1   1  18    0.56303E-09
 1   1  19    0.55439E-09
 1   1  20    0.53742E-09
 1   1  21    0.50003E-09
 1   1  22    0.42831E-09
 1   1  23    0.35823E-09
 1   1  24    0.24973E-09
 1   1  25    0.45875E-10
 1   1  26    0.18763E-11
 1   1  27    0.40219E-14
 1   1  28    0.43596E-15
 1   1  29    0.15299E-15
 1   1  30    0.20883E-15
 1   1  31    0.20674E-15
 1   1  32    0.20409E-15
 1   1  33    0.20404E-15
 1   1  34    0.20410E-15
 1   1  35    0.20341E-15
 1   1  36    0.19628E-15
 1   1  37    0.20136E-15
 1   1  38    0.20591E-15
 1   1  39    0.20204E-15
 1   1  40    0.20049E-15
 1   1  41    0.19814E-15
 1   1  42    0.00000E+00
