 1   1   1    0.11993E-06
 1   1   2    0.11993E-06
 1   1   3    0.11993E-06
 1   1   4    0.11993E-06
 1   1   5    0.11993E-06
 1   1   6    0.11993E-06
 1   1   7    0.11993E-06
 1   1   8    0.11993E-06
 1   1   9    0.11993E-06
 1   1  10    0.11993E-06
 1   1  11    0.11993E-06
 1   1  12    0.11993E-06
 1   1  13    0.11993E-06
 1   1  14    0.11993E-06
 1   1  15    0.11993E-06
 1   1  16    0.11992E-06
 1   1  17    0.11989E-06
 1   1  18    0.11983E-06
 1   1  19    0.11971E-06
 1   1  20    0.11942E-06
 1   1  21    0.11820E-06
 1   1  22    0.11331E-06
 1   1  23    0.10393E-06
 1   1  24    0.85715E-07
 1   1  25    0.44789E-07
 1   1  26    0.15594E-07
 1   1  27    0.10311E-07
 1   1  28    0.95091E-08
 1   1  29    0.94531E-08
 1   1  30    0.93759E-08
 1   1  31    0.92594E-08
 1   1  32    0.95239E-08
 1   1  33    0.10024E-07
 1   1  34    0.10436E-07
 1   1  35    0.10618E-07
 1   1  36    0.10673E-07
 1   1  37    0.10696E-07
 1   1  38    0.10746E-07
 1   1  39    0.10851E-07
 1   1  40    0.11017E-07
 1   1  41    0.11171E-07
 1   1  42    0.00000E+00
