 1   1   1    0.31291E-05
 1   1   2    0.31291E-05
 1   1   3    0.31291E-05
 1   1   4    0.31291E-05
 1   1   5    0.31291E-05
 1   1   6    0.31291E-05
 1   1   7    0.31291E-05
 1   1   8    0.31291E-05
 1   1   9    0.31291E-05
 1   1  10    0.31291E-05
 1   1  11    0.31291E-05
 1   1  12    0.31291E-05
 1   1  13    0.31291E-05
 1   1  14    0.31291E-05
 1   1  15    0.31292E-05
 1   1  16    0.31296E-05
 1   1  17    0.31309E-05
 1   1  18    0.31336E-05
 1   1  19    0.31394E-05
 1   1  20    0.31498E-05
 1   1  21    0.31766E-05
 1   1  22    0.33196E-05
 1   1  23    0.36069E-05
 1   1  24    0.41382E-05
 1   1  25    0.52353E-05
 1   1  26    0.61412E-05
 1   1  27    0.63180E-05
 1   1  28    0.63290E-05
 1   1  29    0.63851E-05
 1   1  30    0.64873E-05
 1   1  31    0.66148E-05
 1   1  32    0.67723E-05
 1   1  33    0.69497E-05
 1   1  34    0.71732E-05
 1   1  35    0.73863E-05
 1   1  36    0.75715E-05
 1   1  37    0.77125E-05
 1   1  38    0.78091E-05
 1   1  39    0.78704E-05
 1   1  40    0.79078E-05
 1   1  41    0.79230E-05
 1   1  42    0.00000E+00
