 1   1   1    0.13156E-04
 1   1   2    0.13156E-04
 1   1   3    0.13156E-04
 1   1   4    0.13156E-04
 1   1   5    0.13156E-04
 1   1   6    0.13156E-04
 1   1   7    0.13156E-04
 1   1   8    0.13156E-04
 1   1   9    0.13156E-04
 1   1  10    0.13156E-04
 1   1  11    0.13156E-04
 1   1  12    0.13156E-04
 1   1  13    0.13155E-04
 1   1  14    0.13155E-04
 1   1  15    0.13154E-04
 1   1  16    0.13152E-04
 1   1  17    0.13143E-04
 1   1  18    0.13126E-04
 1   1  19    0.13089E-04
 1   1  20    0.13028E-04
 1   1  21    0.12873E-04
 1   1  22    0.12040E-04
 1   1  23    0.10485E-04
 1   1  24    0.79349E-05
 1   1  25    0.33752E-05
 1   1  26    0.33574E-06
 1   1  27    0.35164E-08
 1   1  28    0.32740E-08
 1   1  29    0.46136E-08
 1   1  30    0.52567E-08
 1   1  31    0.69666E-08
 1   1  32    0.10146E-07
 1   1  33    0.13579E-07
 1   1  34    0.16704E-07
 1   1  35    0.18367E-07
 1   1  36    0.18861E-07
 1   1  37    0.18848E-07
 1   1  38    0.18586E-07
 1   1  39    0.17930E-07
 1   1  40    0.16874E-07
 1   1  41    0.15967E-07
 1   1  42    0.00000E+00
