 1   1   1    0.17234E-05
 1   1   2    0.17234E-05
 1   1   3    0.17234E-05
 1   1   4    0.17234E-05
 1   1   5    0.17234E-05
 1   1   6    0.17234E-05
 1   1   7    0.17234E-05
 1   1   8    0.17234E-05
 1   1   9    0.17234E-05
 1   1  10    0.17234E-05
 1   1  11    0.17234E-05
 1   1  12    0.17234E-05
 1   1  13    0.17234E-05
 1   1  14    0.17234E-05
 1   1  15    0.17234E-05
 1   1  16    0.17234E-05
 1   1  17    0.17235E-05
 1   1  18    0.17235E-05
 1   1  19    0.17236E-05
 1   1  20    0.17239E-05
 1   1  21    0.17239E-05
 1   1  22    0.17092E-05
 1   1  23    0.16113E-05
 1   1  24    0.13474E-05
 1   1  25    0.76814E-06
 1   1  26    0.12152E-06
 1   1  27    0.21365E-09
 1   1  28    0.14919E-10
 1   1  29    0.30582E-11
 1   1  30    0.31394E-12
 1   1  31    0.29847E-12
 1   1  32    0.29392E-12
 1   1  33    0.29556E-12
 1   1  34    0.29441E-12
 1   1  35    0.29732E-12
 1   1  36    0.29312E-12
 1   1  37    0.29832E-12
 1   1  38    0.29998E-12
 1   1  39    0.29680E-12
 1   1  40    0.29819E-12
 1   1  41    0.29612E-12
 1   1  42    0.00000E+00
