 1  1   1   8.9542999850046254E-004
 1  1   2   8.7933845848462821E-004
 1  1   3   8.6373957644524872E-004
 1  1   4   8.4863342622680288E-004
 1  1   5   8.3402008174604135E-004
 1  1   6   8.1989961699207464E-004
 1  1   7   8.0627210602646215E-004
 1  1   8   7.9313762298330033E-004
 1  1   9   7.8049624206931218E-004
 1  1  10   7.6834803756393555E-004
 1  1  11   7.5669308381941269E-004
 1  1  12   7.4553145526087914E-004
 1  1  13   7.3486322638645352E-004
 1  1  14   7.2468847176732608E-004
 1  1  15   7.1500726604784958E-004
 1  1  16   7.0581968394562789E-004
 1  1  17   6.9712580025160635E-004
 1  1  18   6.8892568983016170E-004
 1  1  19   6.8121942761919217E-004
 1  1  20   6.7400708863020746E-004
 1  1  21   6.6728874794841917E-004
 1  1  22   6.6106448073283109E-004
 1  1  23   6.5533436221632945E-004
 1  1  24   6.5009846770577341E-004
 1  1  25   6.4535687258208485E-004
 1  1  26   6.4317146086712755E-004
 1  1  27   6.4317146086712755E-004
 1  1  28   6.4317146086712755E-004
 1  1  29   6.4317146086712755E-004
 1  1  30   6.4317146086712755E-004
 1  1  31   6.4317146086712755E-004
 1  1  32   6.4317146086712755E-004
 1  1  33   6.4317146086712755E-004
 1  1  34   6.4317146086712755E-004
 1  1  35   6.4317146086712755E-004
 1  1  36   6.4317146086712755E-004
 1  1  37   6.4317146086712755E-004
 1  1  38   6.4317146086712755E-004
 1  1  39   6.4317146086712755E-004
 1  1  40   6.4317146086712755E-004
 1  1  41   6.4317146086712755E-004
 1  1  42   0.00000000    
