 1  1   1   7.4423553305458898E-002
 1  1   2   7.2174361357153202E-002
 1  1   3   6.9924920254992265E-002
 1  1   4   6.7675517333055671E-002
 1  1   5   6.5426141231233068E-002
 1  1   6   6.3176782053914554E-002
 1  1   7   6.0927431361740718E-002
 1  1   8   5.8678082071074646E-002
 1  1   9   5.6428728309080946E-002
 1  1  10   5.4179365253951298E-002
 1  1  11   5.1929988977580714E-002
 1  1  12   4.9680596300053878E-002
 1  1  13   4.7431184660289699E-002
 1  1  14   4.5181752004146584E-002
 1  1  15   4.2932296689533946E-002
 1  1  16   4.0682817407144307E-002
 1  1  17   3.8433313115004766E-002
 1  1  18   3.6183782984940016E-002
 1  1  19   3.3934226359109324E-002
 1  1  20   3.1684642714941057E-002
 1  1  21   2.9435031636988861E-002
 1  1  22   2.7185392794441574E-002
 1  1  23   2.4935725923217585E-002
 1  1  24   2.2686030811754024E-002
 1  1  25   2.0436307289758888E-002
 1  1  26   0.00000000    
 1  1  27   0.00000000    
 1  1  28   0.00000000    
 1  1  29   0.00000000    
 1  1  30   0.00000000    
 1  1  31   0.00000000    
 1  1  32   0.00000000    
 1  1  33   0.00000000    
 1  1  34   0.00000000    
 1  1  35   0.00000000    
 1  1  36   0.00000000    
 1  1  37   0.00000000    
 1  1  38   0.00000000    
 1  1  39   0.00000000    
 1  1  40   0.00000000    
 1  1  41   0.00000000    
 1  1  42   0.00000000    
