 1   1   1    0.68096E-07
 1   1   2    0.68097E-07
 1   1   3    0.68097E-07
 1   1   4    0.68098E-07
 1   1   5    0.68098E-07
 1   1   6    0.68099E-07
 1   1   7    0.68099E-07
 1   1   8    0.68100E-07
 1   1   9    0.68100E-07
 1   1  10    0.68101E-07
 1   1  11    0.68101E-07
 1   1  12    0.68102E-07
 1   1  13    0.68107E-07
 1   1  14    0.68122E-07
 1   1  15    0.68140E-07
 1   1  16    0.68186E-07
 1   1  17    0.68289E-07
 1   1  18    0.68467E-07
 1   1  19    0.68859E-07
 1   1  20    0.69419E-07
 1   1  21    0.70095E-07
 1   1  22    0.69817E-07
 1   1  23    0.66903E-07
 1   1  24    0.57900E-07
 1   1  25    0.37497E-07
 1   1  26    0.15341E-07
 1   1  27    0.34847E-08
 1   1  28    0.34075E-09
 1   1  29    0.12740E-09
 1   1  30    0.70445E-10
 1   1  31    0.29843E-10
 1   1  32    0.93200E-11
 1   1  33    0.26341E-11
 1   1  34    0.30619E-12
 1   1  35    0.16951E-14
 1   1  36    0.31078E-16
 1   1  37    0.12473E-15
 1   1  38    0.19487E-15
 1   1  39    0.19278E-15
 1   1  40    0.14206E-15
 1   1  41    0.88981E-16
 1   1  42    0.00000E+00
