 1   1   1    0.75815E+00
 1   1   2    0.75815E+00
 1   1   3    0.75815E+00
 1   1   4    0.75815E+00
 1   1   5    0.75815E+00
 1   1   6    0.75815E+00
 1   1   7    0.75815E+00
 1   1   8    0.75815E+00
 1   1   9    0.75815E+00
 1   1  10    0.75815E+00
 1   1  11    0.75815E+00
 1   1  12    0.75815E+00
 1   1  13    0.75815E+00
 1   1  14    0.75815E+00
 1   1  15    0.75815E+00
 1   1  16    0.75814E+00
 1   1  17    0.75813E+00
 1   1  18    0.75809E+00
 1   1  19    0.75802E+00
 1   1  20    0.75774E+00
 1   1  21    0.75513E+00
 1   1  22    0.73294E+00
 1   1  23    0.68374E+00
 1   1  24    0.57933E+00
 1   1  25    0.35061E+00
 1   1  26    0.14603E+00
 1   1  27    0.72658E-01
 1   1  28    0.38179E-01
 1   1  29    0.14708E-01
 1   1  30    0.36079E-02
 1   1  31    0.11711E-02
 1   1  32    0.11983E-02
 1   1  33    0.12706E-02
 1   1  34    0.12829E-02
 1   1  35    0.12819E-02
 1   1  36    0.12809E-02
 1   1  37    0.12805E-02
 1   1  38    0.12803E-02
 1   1  39    0.12802E-02
 1   1  40    0.12801E-02
 1   1  41    0.12800E-02
 1   1  42    0.00000E+00
