 1   1   1    0.45243E-09
 1   1   2    0.45243E-09
 1   1   3    0.45243E-09
 1   1   4    0.45243E-09
 1   1   5    0.45243E-09
 1   1   6    0.45243E-09
 1   1   7    0.45243E-09
 1   1   8    0.45243E-09
 1   1   9    0.45243E-09
 1   1  10    0.45243E-09
 1   1  11    0.45243E-09
 1   1  12    0.45243E-09
 1   1  13    0.45244E-09
 1   1  14    0.45247E-09
 1   1  15    0.45251E-09
 1   1  16    0.45282E-09
 1   1  17    0.45374E-09
 1   1  18    0.45556E-09
 1   1  19    0.46024E-09
 1   1  20    0.46802E-09
 1   1  21    0.47795E-09
 1   1  22    0.48826E-09
 1   1  23    0.47017E-09
 1   1  24    0.41712E-09
 1   1  25    0.23988E-09
 1   1  26    0.31597E-10
 1   1  27    0.30734E-12
 1   1  28    0.27109E-13
 1   1  29    0.17365E-13
 1   1  30    0.18009E-13
 1   1  31    0.17845E-13
 1   1  32    0.17862E-13
 1   1  33    0.18131E-13
 1   1  34    0.18694E-13
 1   1  35    0.19436E-13
 1   1  36    0.20112E-13
 1   1  37    0.20522E-13
 1   1  38    0.20632E-13
 1   1  39    0.20562E-13
 1   1  40    0.20369E-13
 1   1  41    0.20201E-13
 1   1  42    0.00000E+00
