 1   1   1    0.51546E-07
 1   1   2    0.51546E-07
 1   1   3    0.51546E-07
 1   1   4    0.51546E-07
 1   1   5    0.51546E-07
 1   1   6    0.51546E-07
 1   1   7    0.51546E-07
 1   1   8    0.51546E-07
 1   1   9    0.51546E-07
 1   1  10    0.51546E-07
 1   1  11    0.51547E-07
 1   1  12    0.51547E-07
 1   1  13    0.51548E-07
 1   1  14    0.51553E-07
 1   1  15    0.51560E-07
 1   1  16    0.51600E-07
 1   1  17    0.51710E-07
 1   1  18    0.51927E-07
 1   1  19    0.52459E-07
 1   1  20    0.53171E-07
 1   1  21    0.53615E-07
 1   1  22    0.51462E-07
 1   1  23    0.47525E-07
 1   1  24    0.33241E-07
 1   1  25    0.10625E-07
 1   1  26    0.86952E-09
 1   1  27    0.11404E-10
 1   1  28    0.99567E-12
 1   1  29    0.10347E-11
 1   1  30    0.10638E-11
 1   1  31    0.10529E-11
 1   1  32    0.10498E-11
 1   1  33    0.10545E-11
 1   1  34    0.10686E-11
 1   1  35    0.10826E-11
 1   1  36    0.10898E-11
 1   1  37    0.10807E-11
 1   1  38    0.10463E-11
 1   1  39    0.97884E-12
 1   1  40    0.88772E-12
 1   1  41    0.81877E-12
 1   1  42    0.00000E+00
