 1   1   1    0.77164E+03
 1   1   2    0.77164E+03
 1   1   3    0.77164E+03
 1   1   4    0.77164E+03
 1   1   5    0.77164E+03
 1   1   6    0.77164E+03
 1   1   7    0.77164E+03
 1   1   8    0.77164E+03
 1   1   9    0.77164E+03
 1   1  10    0.77164E+03
 1   1  11    0.77164E+03
 1   1  12    0.77164E+03
 1   1  13    0.77164E+03
 1   1  14    0.77165E+03
 1   1  15    0.77168E+03
 1   1  16    0.77174E+03
 1   1  17    0.77212E+03
 1   1  18    0.77277E+03
 1   1  19    0.77410E+03
 1   1  20    0.77565E+03
 1   1  21    0.77133E+03
 1   1  22    0.72368E+03
 1   1  23    0.63343E+03
 1   1  24    0.47034E+03
 1   1  25    0.17630E+03
 1   1  26    0.10073E+02
 1   1  27    0.43744E+00
 1   1  28    0.57835E+00
 1   1  29    0.57525E+00
 1   1  30    0.49630E+00
 1   1  31    0.48324E+00
 1   1  32    0.52832E+00
 1   1  33    0.62832E+00
 1   1  34    0.76660E+00
 1   1  35    0.88061E+00
 1   1  36    0.95301E+00
 1   1  37    0.98594E+00
 1   1  38    0.99511E+00
 1   1  39    0.99670E+00
 1   1  40    0.99742E+00
 1   1  41    0.99781E+00
 1   1  42    0.00000E+00
