 1   1   1    0.14074E-05
 1   1   2    0.14074E-05
 1   1   3    0.14074E-05
 1   1   4    0.14074E-05
 1   1   5    0.14074E-05
 1   1   6    0.14074E-05
 1   1   7    0.14074E-05
 1   1   8    0.14074E-05
 1   1   9    0.14074E-05
 1   1  10    0.14074E-05
 1   1  11    0.14074E-05
 1   1  12    0.14074E-05
 1   1  13    0.14074E-05
 1   1  14    0.14074E-05
 1   1  15    0.14074E-05
 1   1  16    0.14073E-05
 1   1  17    0.14070E-05
 1   1  18    0.14065E-05
 1   1  19    0.14052E-05
 1   1  20    0.14028E-05
 1   1  21    0.13935E-05
 1   1  22    0.13351E-05
 1   1  23    0.12161E-05
 1   1  24    0.99414E-06
 1   1  25    0.54009E-06
 1   1  26    0.18890E-06
 1   1  27    0.13071E-06
 1   1  28    0.13030E-06
 1   1  29    0.12842E-06
 1   1  30    0.12804E-06
 1   1  31    0.13004E-06
 1   1  32    0.13283E-06
 1   1  33    0.13526E-06
 1   1  34    0.13698E-06
 1   1  35    0.13746E-06
 1   1  36    0.13713E-06
 1   1  37    0.13627E-06
 1   1  38    0.13492E-06
 1   1  39    0.13310E-06
 1   1  40    0.13098E-06
 1   1  41    0.12956E-06
 1   1  42    0.00000E+00
