 1   1   1    0.16806E-06
 1   1   2    0.16806E-06
 1   1   3    0.16806E-06
 1   1   4    0.16806E-06
 1   1   5    0.16806E-06
 1   1   6    0.16806E-06
 1   1   7    0.16806E-06
 1   1   8    0.16807E-06
 1   1   9    0.16807E-06
 1   1  10    0.16807E-06
 1   1  11    0.16807E-06
 1   1  12    0.16807E-06
 1   1  13    0.16808E-06
 1   1  14    0.16812E-06
 1   1  15    0.16817E-06
 1   1  16    0.16828E-06
 1   1  17    0.16854E-06
 1   1  18    0.16898E-06
 1   1  19    0.16995E-06
 1   1  20    0.17130E-06
 1   1  21    0.17281E-06
 1   1  22    0.17185E-06
 1   1  23    0.16448E-06
 1   1  24    0.14228E-06
 1   1  25    0.92718E-07
 1   1  26    0.40281E-07
 1   1  27    0.12364E-07
 1   1  28    0.36035E-08
 1   1  29    0.17117E-08
 1   1  30    0.77032E-09
 1   1  31    0.26035E-09
 1   1  32    0.67922E-10
 1   1  33    0.49523E-10
 1   1  34    0.49345E-10
 1   1  35    0.50092E-10
 1   1  36    0.50284E-10
 1   1  37    0.50266E-10
 1   1  38    0.50341E-10
 1   1  39    0.50498E-10
 1   1  40    0.50531E-10
 1   1  41    0.54667E-10
 1   1  42    0.00000E+00
