 1   1   1    0.97997E-07
 1   1   2    0.97997E-07
 1   1   3    0.97997E-07
 1   1   4    0.97997E-07
 1   1   5    0.97997E-07
 1   1   6    0.97997E-07
 1   1   7    0.97997E-07
 1   1   8    0.97997E-07
 1   1   9    0.97997E-07
 1   1  10    0.97997E-07
 1   1  11    0.97997E-07
 1   1  12    0.97997E-07
 1   1  13    0.97997E-07
 1   1  14    0.97998E-07
 1   1  15    0.97999E-07
 1   1  16    0.98003E-07
 1   1  17    0.98024E-07
 1   1  18    0.98059E-07
 1   1  19    0.98134E-07
 1   1  20    0.98263E-07
 1   1  21    0.98509E-07
 1   1  22    0.97797E-07
 1   1  23    0.93031E-07
 1   1  24    0.79734E-07
 1   1  25    0.52746E-07
 1   1  26    0.17736E-07
 1   1  27    0.47541E-08
 1   1  28    0.23138E-08
 1   1  29    0.12170E-08
 1   1  30    0.55305E-09
 1   1  31    0.21225E-09
 1   1  32    0.56666E-10
 1   1  33    0.81956E-11
 1   1  34    0.26571E-11
 1   1  35    0.61492E-11
 1   1  36    0.87423E-11
 1   1  37    0.95291E-11
 1   1  38    0.96203E-11
 1   1  39    0.10119E-10
 1   1  40    0.11511E-10
 1   1  41    0.13437E-10
 1   1  42    0.00000E+00
